,planet_ID,star_distance,star_mass_kg,star_radius_m,star_temperature,planet_mass_kg,planet_orbital_period,planet_distance,planet_radius_m,planet_surface_gravity
395,395,1042.02,2.2667872525957772e+30,1022679000.0,6012.0,3.8719200000000005e+25,33.416423,0.2121196123348298,15170687.0,10.73807040526328
396,396,209.69,2.2232907866742583e+30,758313000.0,6109.0,1.7634958954600002e+26,5.00626,0.0594438279661957,36949296.283304006,8.244654827962478
397,397,215.814,1.6304960939724016e+30,528732000.0,4990.0,3.58722e+25,16.78176602,0.1200795245476712,14471577.0,10.932932346127537
398,398,253.221,2.4743275328498872e+30,980937000.0,6311.0,1.14031653996e+26,3.3784254,0.0473944728211963,28548360.920209,8.930451870739482
399,399,688.573,1.5708437978514603e+30,577431000.0,5036.0,2.41046e+25,6.475434,0.0628580425175797,11465403.999999998,11.703926135748592
400,400,374.442,2.682941554434173e+30,1143049014.0,6531.44,3.249744561232e+27,4.0767575,0.0551881795400447,108704412.206765,17.55356167005453
401,401,791.163,1.710032488800324e+30,591345000.0,5272.0,2.3345400000000004e+25,1.729366,0.0268161645832837,11255671.0,11.761667742627004
402,402,81.5511,1.2066864141318192e+30,412755331.5,3849.0,4.0356587518e+25,16.2161775,0.1061523335973524,15364053.625167,10.912221558360306
403,403,44.397,5.279228206703325e+29,209154552.3,2955.0,4.2060057702e+25,0.298731,0.0056209460760727,15760171.937874,10.808323369417804
404,404,2497.51,1.9685257719910705e+30,681786000.0,5777.0,3.264559999999999e+26,5.00731778,0.0570936403909658,53132360.0,7.381027267828347
405,405,44.8155,1.789568883628246e+30,598302000.0,5125.0,5.249868000000001e+25,17.1784,0.1258080830424547,14891043.0,15.111532736235876
406,406,527.321,1.5708437978514603e+30,619173000.0,5232.0,9.1104e+25,25.751974,0.1577812097829544,15660063.999999998,23.711593886622268
407,407,584.136,1.7299165875073044e+30,577431000.0,5335.0,7.28832e+25,148.4603382,0.5238648777238244,22021965.0,9.592364302183192
408,408,94.6375,1.5256406141203944e+30,528732000.0,5029.5,3.5763152308000004e+25,8.9533084,0.0772512511369588,14298754.421293,11.164769093918917
409,409,556.008,2.23944661687368e+30,904410000.0,6122.0,1.565051771426e+27,2.9710609,0.0420810937585089,93399235.738201,11.451237742208406
410,410,908.501,2.0082939694050315e+30,737442000.0,5730.0,5.63706e+25,16.34359932,0.1264672757404427,18945881.0,10.023823592293535
411,411,1098.45,2.1275985616469148e+30,626130000.0,5986.0,3.39742e+25,40.714955,0.2369207687125188,14052110.999999998,10.981874176952791
412,412,760.708,2.067946265525973e+30,667872000.0,5789.0,2.7521e+25,7.75192492,0.0776706106084971,12444158.0,11.343407789551907
413,413,416.25,2.962979258573933e+30,2149713000.0,6907.0,1.099513368226e+27,9.30992,0.0989249672388552,89169890.514127,8.826213226944972
414,414,250.11,2.465628239665583e+30,1099206000.0,6225.0,4.89684e+25,9.37647,0.0934988010293919,13562733.999999998,16.991502882470186
415,415,399.398,2.8676847155207287e+30,1036593000.0,6779.2,1.106310051184e+27,17.8739396,0.1511551921841625,89231637.37745799,8.868486341237798
416,416,372.335,2.0167447113554984e+30,883184193.0,5857.0,4.45575233506e+26,19.9679244,0.1447231488836959,63715603.44199299,7.00551084971706
417,417,156.571,1.945460217490973e+30,687976338.6,5773.0,4.0354617394e+25,28.8752805,0.1828622269955878,15363596.407226998,10.912338316144286
418,418,1502.32,2.306555450009739e+30,987894000.0,6228.0,3.07476e+25,20.4966197,0.1540210428610064,13213179.0,11.241051916620927
419,419,2140.6,2.783773818977271e+30,1092249000.0,6564.0,5.2195e+25,5.19104016,0.0656424585861435,18106949.0,10.161286885915558
420,420,407.374,3.175490563504787e+30,765270000.0000001,7192.0,1.92430348994e+26,4.6512523,0.0637405714358205,38852844.666441,8.136512421547442
421,421,1327.44,2.067946265525973e+30,723528000.0,5871.0,8.085479999999999e+25,10.00652995,0.0920815626087651,23420185.0,9.408828065795978
422,422,1014.58,2.7333179185083084e+30,1085292000.0,6599.0,3.221382623862e+27,4.036755,0.0551675955639119,108446748.364987,17.483147035664597
423,423,420.042,1.411771008195616e+30,473076000.00000006,4445.0,3.68212e+25,10.99469878,0.0863338101041567,14751221.0,10.800711525736022
424,424,914.221,1.9685257719910705e+30,660915000.0,5498.0,3.15128736e+27,60.323105,0.3000360397776704,76692367.0,34.197479008915465
425,425,1034.59,2.028178068112012e+30,786140999.9999999,6047.0,2.14474e+25,4.64490986,0.0548475818981025,10696383.0,11.964956644046536
426,426,610.074,2.0694375729289968e+30,848754000.0,5963.0,1.819893027602e+27,3.9589481,0.0496329087055648,95714429.597234,12.67947868370365
427,427,48.4809,7.834334890550321e+29,172068176.7,3285.0,2.9784941992e+25,6.3876114,0.0493922466504732,12954521.862734,11.32828978249158
428,428,172.284,1.8277861213430624e+30,901689813.0,5697.0,1.08110860078e+26,85.4244796,0.3690872970226039,27572794.861809,9.076493705212078
429,429,695.65,1.8889893771631484e+30,737442000.0,5731.0,5.561139999999999e+25,41.885775,0.2320552900088838,18806059.0,10.03641492863794
430,430,872.374,2.707965692656908e+30,1565325000.0,6565.0,2.1032254256e+27,5.0949767,0.0642305438709696,98288461.103735,13.896042072155716
431,431,197.989,2.087830364232953e+30,674829000.0,5636.0,1.7915222e+26,8.2669928,0.0813331089945787,22371520.0,22.84765208353241
432,432,147.527,2.4059759435446416e+30,939195000.0,6273.0,5.0297e+25,17.833648,0.1423621324644963,17687483.0,10.261725165491608
433,433,1280.25,1.94864167328409e+30,765270000.0000001,5835.0,4.04274e+25,43.130617,0.239095667696559,15520242.0,10.71245972003037
434,434,840.269,2.485512338372564e+30,925281000.0,6090.0,2.2206600000000003e+25,54.280749,0.3022547443985778,10906116.0,11.916595901994784
435,435,171.109,1.2924664159537332e+30,466119000.0,4632.0,1.844856e+25,9.034199,0.0735422289402946,9787540.000000002,12.29209027082498
436,436,43.0789,8.399043293828567e+29,245518791.3,3356.0,2.5381990062000003e+25,7.795385,0.0577298901688177,11812518.197257,11.61050357427896
437,437,519.917,2.054524498898761e+30,862668000.0,5933.0,1.729957130824e+27,5.7033411,0.0631571345152842,94897375.755307,12.261322159888104
438,438,287.558,2.056512908769459e+30,960066000.0,5937.0,3.154445601632e+27,6.8646554,0.0714861737734613,107838635.71107398,17.313490800398156
439,439,969.0,1.6702642913863629e+30,535689000.0,5307.0,3.94784e+25,22.250949,0.1460936552889051,15310509.0,10.74955912311883
440,440,290.324,1.3521187120746747e+30,466119000.0,4413.0,6.580366e+25,7.685,0.0670252002056069,16079529.999999998,16.244775618867504
441,441,50.1632,1.1652081842290576e+30,365242500.0,3765.0,2.0856237532000003e+25,0.62425,0.0119620594038308,10425968.999775,12.246541927424497
442,442,233.266,2.073911495138067e+30,841797000.0,5972.0,6.0145836829e+26,6.9839072,0.0725150456703659,76340273.811234,6.587316235492026
443,443,1052.24,1.8889893771631484e+30,716571000.0,5617.0,4.479279999999999e+25,6.885875,0.069639106875336,16498996.0,10.502762489893705
444,444,294.001,2.2667872525957772e+30,876582000.0,6100.0,2.036554e+27,2.484193,0.0375028616165991,88786970.0,16.48951292572883
445,445,188.33,1.6304960939724016e+30,528732000.0,4927.0,2.79006e+25,14.6762429,0.1098130058010244,12444158.0,11.499868586649177
446,446,102.953,1.372002810781655e+30,452205000.0,4339.0,2.71414e+25,7.385655,0.0655916077086249,12304336.0,11.442640383165443
447,447,127.28,2.425860042251622e+30,960066000.0,5675.0,4.32744e+26,6.959503,0.0762332898632627,62780077.99999999,7.00805854207321
448,448,1382.82,2.1872508577678563e+30,807012000.0,5956.0,6.43422e+25,77.2548396,0.3664830779640234,20483923.0,9.787685473813976
449,449,427.611,1.430329499659328e+30,688743000.0,4670.0,6.925093839118001e+27,1.0851937,0.0185175113592041,142094398.539493,21.89183239225567
450,450,841.536,2.1872508577678563e+30,800054999.9999999,6077.0,2.79006e+25,8.79617863,0.086092665936588,12444158.0,11.499868586649177
451,451,310.301,1.6901483900933434e+30,556560000.0,5203.0,1.08186e+26,16.08066115,0.1181176533149679,27754667.0,8.964155664590862
452,452,1384.16,2.107714462939934e+30,751356000.0,5892.0,1.321008e+25,6.9424334,0.0726243632490418,8039764.999999999,13.044550136408173
453,453,221.673,1.7941819945282654e+30,716571000.0,5632.0,6.546680371919999e+26,3.7063965,0.0452921038735078,80073773.3103,6.517047964545
454,454,71.6456,1.454190418107705e+30,570474000.0,4760.0,2.84648456014e+26,194.0674433,0.5910278707529759,48925871.338444,7.590005009212786
455,455,410.945,2.3034485595867727e+30,1643486895.0000002,6173.5,3.086468207784e+27,12.3750537,0.1099655488211437,107221071.50942698,17.136096126462032
456,456,1131.19,1.710032488800324e+30,542646000.0,5331.0,5.352360000000001e+25,15.7259,0.1168285692183986,18316682.0,10.182679465465386
457,457,385.689,1.2033458855490466e+30,440842827.6,3837.0,5.6124007095e+26,1.9416366,0.0257636784933196,73328428.65216,6.662148078352221
458,458,477.295,2.32643954871672e+30,1224432000.0,5599.0,3.5471722e+26,4.733999,0.058146015931228,33277636.0,20.44502782685507
459,459,67.3975,1.767815679642809e+30,612216000.0,5581.0,2.2225764106e+25,20.2749388,0.1399214961820977,10877294.630962,11.990168430327069
460,460,374.763,1.613753682861124e+30,660915000.0,5283.0,1.5965605320600002e+26,3.8821916,0.0450916510805658,34746369.353176,8.440669454049706
461,461,278.462,2.0269353119428256e+30,1363572000.0,5877.5,4.801508250552e+27,4.8294038,0.0562740347613784,122801948.088748,20.32251882919133
462,462,577.235,2.0082939694050315e+30,820926000.0,5755.0,5.67502e+25,7.055784,0.0722398014786717,19015792.0,10.017259574189817
463,463,245.737,1.338597524953928e+30,535689000.0,4324.0,5.560814208300001e+26,1.8254385,0.0256189045209451,72939209.087022,6.671548591765266
464,464,27.6227,9.544367379350645e+29,333936000.0,3553.0,9.19581e+25,24.245586,0.1283733191865544,22790986.0,11.299887732126033
465,465,793.087,2.0129170223544043e+30,1085292000.0,5849.3,4.66016672628e+26,3.8348994,0.0481441680773869,65527096.02650299,6.927395436224521
466,466,494.182,2.1275985616469148e+30,779184000.0000001,6125.0,4.289479999999999e+27,1.3484978,0.024434342386666,97525845.0,28.785618898059926
467,467,261.191,1.668037272331181e+30,549603000.0,5388.0,5.7367991408e+25,10.4713134,0.0883422455156642,19063613.011597,10.075569096617116
468,468,1012.41,1.7299165875073044e+30,577431000.0,5232.0,8.863660000000001e+25,105.9564148,0.4183731662899931,24678583.0,9.289300608593
469,469,1078.46,1.6901483900933434e+30,563517000.0,5323.0,3.49232e+25,10.65276707,0.0897608928132959,14261843.999999996,10.95905320937006
470,470,33.4412,8.613791559863956e+29,231364774.8,3383.0,3.0788382326e+25,3.4672779,0.0339226391275099,13182300.849341998,11.308755143183673
471,471,1137.19,2.4196462614056907e+30,1196604000.0,6267.0,2.097595849414e+27,2.4802272,0.0382834159751178,98237317.292219,13.873281378780504
472,472,1125.3,2.0480621668189925e+30,716571000.0,5837.0,4.99174e+25,175.138819,0.6187377122875052,17617572.0,10.265266159969803
473,473,248.46,2.107714462939934e+30,709614000.0,5659.0,2.262416e+27,2.5495551,0.0372435260270051,85990530.0,19.529070801487062
474,474,1148.8,2.6035741744452603e+30,1405314000.0,6425.0,9.002126786900001e+26,3.7482756,0.0516626573214988,87359274.194091,7.529002804280909
475,475,37.7873,1.6710668136101765e+30,511695002.7000001,5393.86,2.8641040168e+25,29.8893993,0.1778723630322366,12657825.241525,11.409877021990818
476,476,506.434,1.3918869094886355e+30,466119000.0,4407.0,3.26456e+25,11.95398936,0.090854649590945,13702555.999999998,11.097671152378314
477,477,1047.03,1.988409870698051e+30,709614000.0,6012.0,2.42944e+25,27.666313,0.1790358868055733,11535314.999999998,11.653533491082062
478,478,155.141,2.045079552012945e+30,702657000.0,5914.0,5.827610469199999e+25,12.99844,0.109210225356503,19270558.380383,10.016414423852211
479,479,1494.3,1.908873475870129e+30,598302000.0,5918.0,5.29542e+25,4.44587994,0.0522037217004319,18246771.0,10.151699085224251
480,480,649.919,1.7299165875073044e+30,577431000.0,5460.0,2.99884e+25,24.674612,0.1583601387115197,13003446.0,11.32000831665963
481,481,1671.28,2.6644692267353885e+30,1071378000.0,6496.0,5.5991e+25,14.36267939,0.1274963674466256,18806059.0,10.104922880369257
482,482,25.559,7.921824924861035e+29,197578800.0,3296.0,2.8760737538e+25,3.965347,0.0360768233915778,12688871.458227,11.40156299101338
483,483,779.544,2.66248081686469e+30,960066000.0,6504.0,2.527571813806e+27,1.6563817,0.0301973053283571,102143583.231459,15.46292657239015
484,484,373.744,1.252698218539772e+30,459162000.0,4625.0,3.73906e+25,10.139623,0.0786020650693659,14821132.0,10.864507691352308
485,485,786.783,2.824287670092744e+30,730485000.0,6721.0,2.7982932393e+26,0.3859142,0.0116608236657207,48430150.40457099,7.615035907057842
486,486,1514.66,2.0480621668189925e+30,737442000.0,6020.0,6.244419999999999e+25,13.83539963,0.1139146153568882,20064457.0,9.90028397534639
487,487,197.932,1.908873475870129e+30,612216000.0,5507.0,6.4532000000000005e+25,22.779878,0.1551543327748715,20483923.0,9.816557702350302
488,488,1337.25,1.8889893771631484e+30,647001000.0,5635.0,3.34048e+25,16.07677615,0.1225593397633834,13912288.999999998,11.015952697664831
489,489,397.455,1.4913074030235383e+30,486990000.0,4597.0,2.23964e+25,9.30412078,0.0786640946220366,10976027.0,11.865833495012373
490,490,297.107,1.6980224931813076e+30,584388000.0,5446.0,1.52539086544e+26,7.1354222,0.0688166205897742,33807193.99769499,8.518698697580339
491,491,404.211,1.7264567543322898e+30,1328787000.0,5501.0,2.11558302839e+27,3.3431609,0.0417435294217727,98400728.03264,13.945812406906056
492,492,98.8783,1.7305926468633417e+30,653958000.0,5509.0,2.970179996914e+27,9.4496506,0.0835169316885203,106164610.873639,16.82029437841497
493,493,1058.72,2.2469031538887973e+30,786140999.9999999,6402.0,1.898e+25,8.005013,0.0815780669062691,9997273.0,12.12114014188916
494,494,1845.58,2.067946265525973e+30,737442000.0,5904.0,2.1827000000000003e+25,26.0840594,0.1744082942284819,10766294.0,12.019099931511017
495,495,342.831,1.989304655139865e+30,1244370762.0,5801.8,4.9600818345000006e+26,9.4763689,0.0876517956214466,68085775.70660299,6.829461012790666
496,496,159.507,1.8889893771631484e+30,925281000.0,5620.0,3.126006e+26,4.17806203,0.0499110866355399,91653321.0,2.3752195718338025
497,497,434.684,1.5907278965584408e+30,480033000.0,4731.0,5.10562e+25,3.295709,0.0402378841077983,17827305.0,10.25386195937581
498,498,746.443,2.4954543877260532e+30,855711000.0,6328.0,3.83962158216e+26,1.170544,0.0234462893060415,58170305.637614,7.242626688872317
499,499,191.058,1.596269197186102e+30,610739028.9,5249.18,5.957678321399999e+25,47.0194326,0.2369478172525887,19566963.053256,9.93208821390744
500,500,736.788,2.0218648667725456e+30,827883000.0,5867.3,4.82097990088e+26,5.7462418,0.0631353198799239,66928561.714589,6.869461666470166
501,501,826.265,1.5907278965584408e+30,507861000.0,5120.0,1.2830479999999998e+26,16.068638,0.1156969582990194,30690929.0,8.694271597738089
502,502,1042.02,2.2667872525957772e+30,1022679000.0,6012.0,3.8719200000000005e+25,33.416423,0.2121196123348298,15170687.0,10.73807040526328
503,503,383.166,2.273249584675547e+30,994280526.0,6149.2,7.11881637688e+27,7.3838367,0.0775954353807523,143854338.193315,21.95696107587906
504,504,511.571,3.8161562238437e+30,807012000.0,7998.0,6.68555479228e+26,4.543204,0.0667138420506943,80960682.15351601,6.510277531298814
505,505,545.887,1.8024537795903693e+30,758313000.0,5648.0,6.024450511819999e+26,4.746318,0.0534923501889121,76409505.066581,6.586171508592899
506,506,617.763,1.7781554109704393e+30,730485000.0,5601.0,2.0459506184e+26,4.7277153,0.0531116582262958,40257927.829311006,8.05754391551507
507,507,1152.65,3.370752412807336e+30,1454013000.0,7438.0,1.832731203992e+27,3.2006677,0.0506798228378794,95831062.468089,12.737861890528004
508,508,113.825,2.6247010293214275e+30,918324000.0,6394.0,7.971599999999999e+26,52.97818,0.3028506902872648,70470288.0,10.245750444836784
509,509,1696.25,2.366207746130681e+30,890496000.0,6200.0,6.71892e+25,84.703921,0.4000281600331628,20973300.0,9.749364327285331
510,510,82.9631,5.965229612094153e+29,215667000.0,3390.0,3.39742e+25,18.4498,0.0914830764967565,14052110.999999998,10.981874176952791
511,511,1314.53,2.167366759060876e+30,862668000.0,6100.0,4.21356e+26,3.38628,0.0454216922888328,61801324.0,7.041480676717704
512,512,330.706,1.4241256608627502e+30,598302000.0,4646.6,6.21343105032e+26,3.2956376,0.0387770543514828,77735502.38945499,6.563009485152881
513,513,543.011,2.0500505766896903e+30,1961874000.0,5924.0,4.79683891622e+26,1.37936,0.0244984733863595,66727728.664533,6.876268367213263
514,514,1078.46,1.6901483900933434e+30,563517000.0,5323.0,3.49232e+25,10.65276707,0.0897608928132959,14261843.999999996,10.95905320937006
515,515,216.257,2.297707026085133e+30,912041759.43,6168.88,5.6267667664e+25,8.7609931,0.0872769420908609,18812866.024337,10.147506921336207
516,516,348.135,1.590489287373957e+30,647055960.3,5238.0,3.71014030686e+26,3.0182536,0.0379413820359944,56990461.175256,7.291155470058577
517,517,688.573,1.5708437978514603e+30,577431000.0,5036.0,6.94668e+25,49.499875,0.243922015382001,21392766.0,9.688438344515555
518,518,518.63,2.760907105464244e+30,973980000.0,6636.0,2.475395264264e+27,2.9884191,0.0452978245899592,101669567.216201,15.285265049448771
519,519,880.895,2.485512338372564e+30,1349658000.0,5944.0,3.07476e+25,16.10467749,0.1344550938518137,13213179.0,11.241051916620927
520,520,688.505,2.971181449290563e+30,1022679000.0,6918.0,2.9203376609160003e+27,3.095332,0.0475204227154818,105711800.8921,16.680017199084215
521,521,441.44,2.864925796825136e+30,1433142000.0,6775.5,5.013853079845999e+27,5.93815,0.0724832481923822,124731068.447554,20.5699239739932
522,522,1369.24,1.94864167328409e+30,674829000.0,5682.0,4.13764e+25,62.9228557,0.307553171136145,15799885.999999998,10.579256883468782
523,523,421.855,1.908873475870129e+30,619173000.0,5523.0,1.123616e+27,3.0440499,0.0405537317116372,84732132.0,9.989230038640205
524,524,82.2168,1.4695674557667095e+30,480033000.0,4818.0,3.826228876600001e+25,28.6651992,0.1657291475539698,14878114.218948,11.032794678108678
525,525,489.141,2.028178068112012e+30,827883000.0,5746.0,1.190046e+26,4.662715,0.0549876558102641,29362620.0,8.810174439651654
526,526,308.262,1.5310756004374993e+30,521775000.0,4730.0,2.541422e+27,0.882059,0.0164993904421929,92701986.0,18.87596121346348
527,527,786.966,2.681867813103996e+30,1558368000.0000002,6530.0,5.732928323538e+27,3.8880894,0.053464933308038,131263757.05687298,21.23719812920466
528,528,158.66,2.4059759435446416e+30,1140948000.0,6150.0,5.314399999999999e+27,5.75251,0.0669585354666415,71309220.0,66.70728040486121
529,529,190.403,1.8153267450932685e+30,1043550000.0,5672.9,3.815440107466e+27,1.44119,0.0242231995752597,113843669.789495,18.79045232751505
530,530,61.4592,1.2615267583656717e+30,454423587.3,4046.0,2.4961628614e+25,0.6047427,0.0120257357713848,11703488.287473995,11.631952914978344
531,531,554.064,1.2924664159537332e+30,466119000.0,4648.0,2.41046e+25,5.47666,0.052676980568815,11465403.999999998,11.703926135748592
532,532,200.326,1.3359463124558004e+30,489105623.7000001,4314.0,3.7006832941e+26,4.2795548,0.0451815516515904,56904288.177546,7.294613689376725
533,533,327.783,1.6702642913863629e+30,542646000.0,5106.0,1.706302e+25,2.151676,0.0307786981823665,9368073.999999998,12.40982457621858
534,534,607.498,2.8101202497640206e+30,904410000.0,6702.0,7.04458646996e+26,3.3414552,0.0490867722156689,83210386.95321001,6.493977640379095
535,535,82.2168,1.4695674557667095e+30,480033000.0,4818.0,3.826228876600001e+25,28.6651992,0.1657291475539698,14878114.218948,11.032794678108678
536,536,505.742,2.059495523575506e+30,744399000.0,5943.0,2.07871672242e+26,1.0432995,0.0203684835000796,40636392.146387,8.03480594655068
537,537,41.9091,1.5574816835203694e+30,537183363.5999999,5149.6,5.2602933344e+25,10.3557525,0.0857092778861323,18021337.946908,10.338231879269292
538,538,128.491,1.8230815435889907e+30,792444042.0,5687.9,5.1148013852e+25,2.068559,0.0308659549791305,17745291.566967998,10.367471806552178
539,539,323.847,1.1532777250048695e+30,368721000.0,3900.0,4.5552e+25,8.7522,0.06932023950258,12444158.0,18.77529565167212
540,540,176.617,2.47047498872541e+30,1147905000.0,6307.9,6.65887874392e+26,0.7649571,0.0175974856238378,80793529.21708699,6.511159224246366
541,541,177.945,1.7299165875073044e+30,584388000.0,5026.0,1.7915222e+26,17.089,0.1239624311912081,47958946.00000001,4.971567062520118
542,542,298.64,2.505396437079544e+30,918324000.0,6330.0,1.63228e+27,3.128992,0.0452236611078983,99693086.0,10.482743218748716
543,543,141.436,1.4828235202457566e+30,502657164.00000006,4868.0,5.683885558e+25,63.5862535,0.2827294567836385,18943030.798441,10.110130517956408
544,544,915.212,1.94864167328409e+30,681786000.0,5769.0,8.42712e+25,20.54981883,0.1458545308359125,23979473.000000004,9.35427810470996
545,545,216.526,2.2270190551818173e+30,883539000.0,5800.0,5.3144e+26,3.28883,0.0449510173743402,67114560.0,7.5306265769550365
546,546,903.312,2.07092888033202e+30,1099206000.0,5966.0,8.00350649982e+26,4.6546551,0.0553026332613436,86299599.05052298,6.859194436131695
547,547,636.445,2.3463236474237e+30,855711000.0,6065.0,5.06766e+25,151.884058,0.5887641595422788,17757394.0,10.257921601047526
548,548,364.477,1.556871903830552e+30,2240154000.0,5147.3,6.033012139284e+27,7.68666,0.0702546627623891,133989972.64586,21.44865037991794
549,549,580.119,1.2924664159537332e+30,340893000.0,4347.0,2.41046e+25,17.28111,0.1133247517606545,11465403.999999998,11.703926135748592
550,550,180.022,2.5879154467135134e+30,911367000.0,6404.0,5.8040729916e+25,5.5109534,0.0666653656254212,19216919.724921,10.031726457132464
551,551,1734.43,2.107714462939934e+30,751356000.0,5961.0,2.25862e+25,19.1187753,0.1426859580294815,11045938.0,11.815397442964864
552,552,568.676,2.5849328319074664e+30,1078335000.0,6350.0,2.0878e+25,7.16892463,0.0794187465129475,10556561.0,11.957884050596054
553,553,820.182,3.033816360217551e+30,577431000.0,7002.0,9.4181054682e+25,2.6156239,0.0427706358055803,25277588.278032,9.408115618105745
554,554,197.906,1.4817630356441877e+30,549603000.0,4864.0,2.21389038442e+26,4.4199503,0.0477863201163865,42197713.460722,7.935762179636167
555,555,1090.0,1.7299165875073044e+30,577431000.0,5353.0,1.9929e+25,3.11602791,0.0398608490087285,10207006.0,12.209535302100116
556,556,255.337,2.435553540371275e+30,1106211699.0,6279.8,5.9661973046e+25,3.5137767,0.048396550867485,19586376.499024,9.92658309697024
557,557,467.516,2.1449971480155223e+30,751356000.0,6046.0,1.2316024253e+27,5.74984,0.0644186804993073,90369899.406215,9.625721799050115
558,558,209.618,1.991889587971772e+30,793097999.9999999,5807.0,1.30942885242e+26,15.196,0.1201361441904533,30957297.670121,8.720998015210128
559,559,122.91,1.5907278965584408e+30,514818000.0,4775.0,7.7818e+26,7.133521,0.0673294695363601,60822570.0,13.42644072561917
560,560,222.529,2.3475664035928864e+30,1133991000.0,6209.0,1.933466977e+26,13.5499,0.1175607732162727,38958687.403644994,8.13089765069593
561,561,112.383,1.515963685420194e+30,484864636.5,4993.0,2.02430375758e+26,2.7556532,0.0351408059914318,40007896.241314,8.072250279346441
562,562,572.747,1.796198242137153e+30,772227000.0000001,5635.9,2.4263202574e+26,0.7430055,0.0155195284006137,44603843.563628,7.784198894651684
563,563,21.9814,8.184295027793178e+29,260288502.3,3329.0,2.9730361206e+25,12.2521769,0.0773692422013865,12940364.955145,11.332285407201734
564,564,321.215,2.0082939694050315e+30,660915000.0,5695.0,4.06172e+25,13.841901,0.11320793055245,15590152.999999998,10.666442453891928
565,565,263.609,1.4515392056095773e+30,500904000.0,4546.0,4.6121400000000006e+26,3.1316666,0.0377222163430164,55928799.99999999,9.41113161360038
566,566,1542.48,2.306555450009739e+30,786140999.9999999,6461.0,1.125514e+26,70.46829987,0.3508496869467808,28383866.000000004,8.916987823871265
567,567,232.801,1.4714233043165578e+30,486990000.0,4444.0,6.3583e+26,4.024867,0.0447937577496549,62710166.99999999,10.319899509587843
568,568,195.858,2.4057273923108044e+30,1203561000.0,6255.8,1.33629826902e+26,2.08839,0.0340713194923836,31311874.097607,8.699527185621827
569,569,41.9091,1.6901483900933434e+30,528732000.0,5187.0,6.4532000000000005e+25,10.35566,0.0880840750830285,20483923.0,9.816557702350302
570,570,1144.86,2.067946265525973e+30,730485000.0,6105.0,5.14358e+25,14.12841,0.1158899762401497,17897216.0,10.249552578790922
571,571,1144.86,2.1872508577678563e+30,716571000.0,5779.0,1.10084e+26,48.648,0.2692444685444309,17477750.0,23.00189007386641
572,572,349.025,3.3893639291970697e+30,1168776000.0,7461.4,2.771428533536e+27,2.691956,0.0452394293069306,104358984.24149498,16.242555716734845
573,573,171.205,1.583561667384445e+30,793097999.9999999,5224.6,2.5874375409480005e+27,7.39143,0.0688329502540172,102687454.17809498,15.66193686355648
574,574,334.993,2.3910628695144064e+30,1022679000.0,6244.0,7.15109158218e+26,3.8016435,0.0506924952709236,83877751.556597,6.487675922286624
575,575,72.7512,1.4209442050696332e+30,541775679.3000001,4634.6,5.4278762954e+25,1.216835,0.0199424823163609,18359624.412283994,10.278097287219694
576,576,562.401,2.019727326161545e+30,681786000.0,5863.0,7.844255398200001e+26,2.8048958,0.0391268135208825,86086915.52667901,6.755971335599911
577,577,160.125,2.4457441409586023e+30,1043550000.0,6232.0,4.8399e+25,13.774798,0.12050297366298,17268017.0,10.360049281938783
578,578,174.234,1.829337081042207e+30,591345000.0,5453.0,2.23964e+25,3.83309118,0.0466231139946298,10976027.0,11.865833495012373
579,579,123.997,1.4372226545405512e+30,549603000.0,4696.0,3.5448274108000003e+25,4.99915,0.0513496958215729,14228088.662137,11.17666766485317
580,580,576.946,1.849221179749188e+30,653958000.0,5513.0,5.84584e+25,41.749882,0.2299166301903787,19365347.0,9.949625302889308
581,581,1037.4,2.306555450009739e+30,1217475000.0,6363.0,7.610979999999999e+25,12.309681,0.1096368198641747,22581253.0,9.526971704833562
582,582,1002.14,1.849221179749188e+30,626130000.0,5938.0,4.91582e+25,8.115317,0.0771502272926401,17477750.0,10.271533670916206
583,583,904.326,1.8094529823352264e+30,626130000.0,5529.0,7.256053999999999e+25,26.44,0.1683296675759436,25377693.0,7.191286566439617
584,584,67.3975,1.767815679642809e+30,612216000.0,5581.0,2.2225764106e+25,20.2749388,0.1399214961820977,10877294.630962,11.990168430327069
585,585,849.312,1.5708437978514603e+30,577431000.0,4996.0,2.06882e+25,4.86631012,0.0519574848534257,10486650.0,12.007691657334478
586,586,10.6194,9.297804555384088e+29,215667000.0,3469.0,2.1802200732000006e+25,7.4507325,0.057946231503414,10737709.419519,12.069447991032243
587,587,120.221,2.3202257678707885e+30,1122045831.0,6187.0,4.3504923488e+25,6.0541142,0.068439931531726,16100264.623845998,10.712300544932592
588,588,400.409,1.3123505146607137e+30,424377000.0,4082.0,2.50536e+26,9.77,0.0778783823692485,17617572.0,51.52148795117926
589,589,56.3228,1.956595312766882e+30,420470644.5,5780.0,1.21148354938e+26,24.7103905,0.165140078721722,29664783.311854,8.787099182379052
590,590,491.978,1.6304960939724016e+30,542646000.0,5074.0,3.30252e+25,7.96431535,0.0730594082713772,13772466.999999998,11.113026331134405
591,591,52.5122,8.200202306758762e+29,282813181.2,3331.0,4.609732387000001e+25,8.0239925,0.0583849541716772,16710464.19102,10.536807680450377
592,592,1398.834197,2.5650487332004857e+30,1356615000.0,6200.0,4.21356e+27,2.72474,0.0415641767286197,90884300.0,32.559806649142665
